Timestamp,tmpc,dwpc,mslp,wdir,wspd,skct,pr1h
2010-06-17,24.95833333333333,17.15,1017.7000000000002,284.1666666666667,5.216666666666668,2.0,0.0
2010-06-18,26.11666666666667,18.675,1017.65,119.16666666666667,1.7666666666666668,0.7272727272727273,0.0
2010-06-19,28.98333333333333,23.46666666666667,1015.0083333333333,196.66666666666666,4.883333333333335,1.5833333333333333,0.06666666666666667
2010-06-20,26.208333333333332,20.29166666666666,1016.3916666666668,243.33333333333334,4.041666666666667,0.5,0.0
2010-06-21,28.383333333333336,21.441666666666666,1017.2833333333334,99.0,2.458333333333334,1.7,0.0
2010-06-22,27.26666666666667,22.63333333333333,1016.3249999999999,173.33333333333334,4.591666666666668,0.6666666666666666,0.025000000000000005
2010-06-23,24.491666666666664,21.025,1017.9500000000002,187.5,3.4166666666666674,3.5833333333333335,0.6416666666666667
2010-06-24,28.96666666666667,23.833333333333332,1015.2909090909092,181.66666666666666,5.625,2.0833333333333335,0.0
2010-06-25,24.900000000000002,17.683333333333337,1018.2166666666667,345.8333333333333,4.708333333333334,1.0,0.0
2010-06-26,25.958333333333332,18.883333333333336,1018.4416666666666,175.0,2.3000000000000003,0.8333333333333334,0.0
2010-06-27,28.75833333333333,22.125,1011.8833333333333,186.66666666666666,2.5749999999999997,0.9166666666666666,0.0
2010-06-28,28.316666666666663,23.400000000000006,1005.0666666666666,235.83333333333334,6.700000000000002,2.8333333333333335,0.0
2010-06-29,27.13333333333334,17.933333333333334,1008.8750000000001,295.8333333333333,5.316666666666667,1.0,0.0
2010-06-30,23.191666666666666,13.958333333333334,1018.6750000000001,39.166666666666664,4.0166666666666675,3.5833333333333335,0.0
2010-07-01,22.441666666666663,9.999999999999998,1024.3333333333333,48.333333333333336,3.608333333333334,1.4166666666666667,0.0
2010-07-02,22.558333333333334,11.266666666666666,1026.9083333333335,83.33333333333333,3.900000000000001,0.0,0.0
2010-07-03,23.98333333333333,11.766666666666666,1023.9416666666667,128.33333333333334,3.850000000000001,0.0,0.0
2010-07-04,26.524999999999995,14.808333333333335,1018.3333333333334,179.16666666666666,3.808333333333334,0.16666666666666666,0.0
2010-07-05,28.274999999999995,22.58333333333334,1015.2499999999999,211.66666666666666,4.616666666666667,2.5833333333333335,0.08333333333333333
2010-07-06,29.033333333333335,18.183333333333326,1014.8000000000001,187.5,6.441666666666667,0.5,0.0
2010-07-07,29.90833333333333,20.566666666666663,1016.35,198.33333333333334,5.008333333333334,2.3333333333333335,0.0
2010-07-08,31.058333333333334,21.208333333333332,1018.125,176.36363636363637,3.0500000000000003,1.1666666666666667,0.0
2010-07-09,28.058333333333337,22.950000000000003,1015.9499999999999,273.3333333333333,3.3916666666666675,5.083333333333333,-0.008333333333333333
2010-07-10,27.575,20.88333333333333,1015.2083333333335,255.83333333333334,4.041666666666667,2.4166666666666665,-0.016666666666666666
2010-07-11,27.483333333333334,16.666666666666664,1016.0833333333335,171.66666666666666,1.5416666666666667,1.9166666666666667,0.0
2010-07-12,25.991666666666664,19.075,1011.1,159.16666666666666,3.600000000000001,3.5,-0.016666666666666666
2010-07-13,27.174999999999997,19.858333333333334,1007.65,168.88888888888889,1.8083333333333336,2.3333333333333335,0.0
2010-07-14,25.28333333333333,20.941666666666663,1011.2583333333336,123.63636363636364,2.763636363636364,3.3333333333333335,0.075
2010-07-15,29.683333333333334,23.09166666666667,1016.3416666666666,177.5,3.7166666666666672,2.5,0.0
2010-07-16,28.241666666666664,24.46666666666667,1014.11,212.5,4.883333333333335,4.416666666666667,2.683333333333333
2010-07-17,27.075,17.86666666666667,1016.4416666666666,140.0,1.9749999999999999,0.3333333333333333,0.0
2010-07-18,28.66666666666666,23.316666666666666,1013.9416666666665,205.83333333333334,3.508333333333334,1.8333333333333333,0.0
2010-07-19,26.441666666666663,23.066666666666666,1011.8499999999998,220.83333333333334,4.025,3.5,0.0
2010-07-20,25.133333333333336,20.791666666666664,1014.0083333333332,168.33333333333334,2.5000000000000004,2.4166666666666665,0.35833333333333334
2010-07-21,23.650000000000002,21.291666666666664,1014.1454545454545,143.63636363636363,3.0083333333333333,5.333333333333333,0.11666666666666665
2010-07-22,26.708333333333332,23.425,1017.718181818182,198.33333333333334,1.8583333333333336,4.0,0.47500000000000003
2010-07-23,28.65833333333333,24.825000000000003,1015.1999999999998,193.33333333333334,4.45,1.9166666666666667,0.0
