Date,Max Hourly Temp (C),Min Hourly Temp (C),Max Wind Speed (m/s),Total Precip (mm)
2010-09-25,21.666666666666668,8.88888888888889,7.15264,0.18
2010-09-27,19.444444444444446,6.666666666666667,4.91744,0.00
2010-09-30,25.555555555555557,10.0,10.72896,0.00
2010-10-01,23.333333333333336,6.666666666666667,4.91744,0.00
2010-10-04,17.22222222222222,1.1111111111111112,5.81152,0.00
2010-10-05,20.555555555555557,2.2222222222222223,4.4704,0.00
2010-10-06,25.0,3.8888888888888893,7.59968,0.00
2010-10-07,26.11111111111111,8.333333333333334,4.4704,0.00
2010-10-08,27.222222222222225,6.111111111111112,4.4704,0.00
2010-10-09,30.555555555555557,10.0,4.4704,0.00
2010-10-10,30.555555555555557,12.222222222222223,6.7056,0.00
2010-10-12,26.11111111111111,11.666666666666668,3.57632,0.00
2010-10-14,20.0,2.2222222222222223,9.38784,0.00
2010-10-15,18.333333333333336,5.555555555555555,6.7056,0.00
2010-10-16,22.22222222222222,3.3333333333333335,8.04672,0.00
2010-10-17,22.77777777777778,7.777777777777779,4.91744,0.00
2010-10-18,16.666666666666668,3.3333333333333335,6.25856,0.00
2010-10-19,18.333333333333336,1.6666666666666667,4.02336,0.00
2010-10-20,21.666666666666668,2.7777777777777777,10.28192,0.00
2010-10-21,16.11111111111111,2.7777777777777777,7.15264,0.00
2010-10-22,21.11111111111111,0.5555555555555556,5.81152,0.00
2010-10-23,27.222222222222225,15.0,10.72896,0.00
2010-10-27,20.0,7.777777777777779,13.4112,0.00
2010-10-29,11.666666666666668,-3.8888888888888893,5.81152,0.00
2010-10-30,18.88888888888889,2.2222222222222223,11.62304,0.00
2010-10-31,12.777777777777779,4.444444444444445,8.04672,0.00
2010-11-01,13.333333333333334,1.6666666666666667,8.04672,0.00
2010-11-02,10.555555555555555,1.1111111111111112,6.7056,0.00
2010-11-03,13.88888888888889,-2.2222222222222223,5.81152,0.00
2010-11-04,11.666666666666668,2.7777777777777777,10.72896,0.01
2010-11-05,5.555555555555555,-5.555555555555555,9.83488,0.00
2010-11-06,7.777777777777779,-7.222222222222222,5.81152,0.00
2010-11-07,18.333333333333336,-1.1111111111111112,9.38784,0.00
2010-11-08,21.666666666666668,2.7777777777777777,6.7056,0.00
2010-11-10,21.666666666666668,5.0,7.15264,0.00
2010-11-11,23.88888888888889,7.222222222222222,4.02336,0.00
2010-11-12,23.333333333333336,6.111111111111112,6.25856,0.00
2010-11-14,11.11111111111111,-1.1111111111111112,8.04672,0.00
2010-11-15,13.333333333333334,-0.5555555555555556,6.25856,0.00
2010-11-16,7.777777777777779,-2.7777777777777777,5.81152,0.00
2010-11-26,1.6666666666666667,-5.555555555555555,9.38784,0.00
2010-11-28,7.222222222222222,-3.3333333333333335,7.59968,0.00
2010-12-01,-2.7777777777777777,-6.666666666666667,9.83488,0.00
2010-12-02,0.0,-5.555555555555555,5.81152,0.00
2010-12-05,-2.7777777777777777,-14.444444444444445,9.38784,0.00
2010-12-07,-7.777777777777779,-16.666666666666668,6.25856,0.00
2010-12-08,-6.666666666666667,-17.77777777777778,4.02336,0.00
2010-12-09,0.0,-17.77777777777778,8.9408,0.00
2010-12-10,3.3333333333333335,-4.444444444444445,6.25856,0.00
2010-12-13,-11.11111111111111,-16.11111111111111,14.30528,0.00
2010-12-14,-7.222222222222222,-17.77777777777778,4.4704,0.00
2010-12-20,0.0,-6.111111111111112,8.9408,0.02
2011-01-02,-2.2222222222222223,-10.555555555555555,6.25856,0.00
2011-01-03,3.8888888888888893,-6.111111111111112,8.9408,0.00
2011-01-04,-1.6666666666666667,-10.0,8.04672,0.00
2011-01-05,1.6666666666666667,-10.555555555555555,5.81152,0.00
2011-01-08,-7.222222222222222,-14.444444444444445,9.38784,0.00
2011-01-09,-2.7777777777777777,-16.11111111111111,3.12928,0.00
2011-01-10,0.5555555555555556,-6.666666666666667,7.59968,0.00
2011-01-13,-7.222222222222222,-17.77777777777778,5.81152,0.00
2011-01-14,-1.6666666666666667,-13.333333333333334,4.4704,0.00
2011-01-16,-4.444444444444445,-15.0,4.4704,0.00
2011-01-27,-1.1111111111111112,-6.666666666666667,8.04672,0.00
2011-01-28,-2.7777777777777777,-5.555555555555555,6.7056,0.00
2011-02-03,-10.555555555555555,-17.77777777777778,4.4704,0.00
2011-02-04,-4.444444444444445,-13.333333333333334,6.7056,0.00
2011-02-08,-9.444444444444445,-17.77777777777778,8.9408,0.00
2011-02-09,-11.666666666666668,-20.0,6.25856,0.00
2011-02-10,-7.222222222222222,-24.444444444444446,7.59968,0.00
2011-02-11,0.5555555555555556,-10.555555555555555,9.38784,0.00
2011-02-12,2.7777777777777777,-7.222222222222222,8.9408,0.00
2011-02-13,6.111111111111112,-0.5555555555555556,10.72896,0.00
2011-02-14,5.555555555555555,-2.2222222222222223,11.176,0.00
2011-02-15,3.8888888888888893,-2.7777777777777777,7.15264,0.00
2011-02-18,11.666666666666668,-1.1111111111111112,8.9408,0.00
2011-02-19,8.333333333333334,-2.2222222222222223,5.81152,0.00
2011-02-20,15.0,1.1111111111111112,10.72896,0.26
2011-02-28,3.8888888888888893,-2.7777777777777777,11.62304,0.18
2011-03-01,7.777777777777779,-3.8888888888888893,8.04672,0.00
2011-03-02,7.222222222222222,-1.1111111111111112,7.15264,0.00
2011-03-03,11.11111111111111,-2.2222222222222223,8.04672,0.00
2011-03-07,5.0,-1.1111111111111112,6.25856,0.00
2011-03-08,10.0,1.1111111111111112,8.9408,0.32
2011-03-11,8.88888888888889,-2.7777777777777777,9.38784,0.00
2011-03-14,6.666666666666667,0.0,9.38784,0.10
2011-03-16,16.11111111111111,1.1111111111111112,8.04672,0.00
2011-03-17,22.77777777777778,7.222222222222222,13.4112,0.00
2011-03-18,14.444444444444445,2.2222222222222223,8.9408,0.05
2011-03-19,13.333333333333334,0.0,7.15264,0.00
2011-03-20,20.555555555555557,6.111111111111112,9.38784,0.06
2011-03-22,22.22222222222222,8.333333333333334,9.83488,0.00
2011-03-25,4.444444444444445,-1.6666666666666667,8.04672,0.00
2011-03-26,3.8888888888888893,-3.3333333333333335,9.38784,0.00
2011-03-27,5.555555555555555,-3.8888888888888893,8.9408,0.00
2011-03-28,8.333333333333334,-3.8888888888888893,7.59968,0.00
2011-03-29,8.88888888888889,-1.1111111111111112,7.15264,0.00
2011-03-30,11.11111111111111,0.0,6.7056,0.00
2011-03-31,10.0,-2.2222222222222223,4.02336,0.00
2011-04-01,11.11111111111111,1.1111111111111112,11.62304,0.03
2011-04-02,16.11111111111111,-0.5555555555555556,11.62304,0.00
2011-04-03,27.77777777777778,5.555555555555555,17.8816,0.00
2011-04-05,12.222222222222223,0.0,11.176,0.00
2011-04-06,22.77777777777778,6.111111111111112,12.51712,0.00
2011-04-10,28.88888888888889,17.22222222222222,13.4112,0.00
2011-04-12,16.666666666666668,5.555555555555555,7.59968,0.00
2011-04-13,18.88888888888889,3.3333333333333335,2.68224,0.00
2011-04-17,15.555555555555557,3.3333333333333335,7.15264,0.00
2011-04-21,13.88888888888889,0.5555555555555556,8.9408,0.06
2011-04-24,16.666666666666668,10.555555555555555,4.91744,0.01
2011-04-28,13.88888888888889,5.555555555555555,13.85824,0.00
2011-04-30,22.77777777777778,9.444444444444445,17.43456,0.00
2011-05-02,12.777777777777779,7.777777777777779,3.57632,0.04
2011-05-03,13.88888888888889,4.444444444444445,10.28192,0.00
2011-05-04,13.333333333333334,1.1111111111111112,7.15264,0.00
2011-05-05,17.77777777777778,1.6666666666666667,8.9408,0.25
2011-05-07,24.444444444444446,11.666666666666668,11.62304,0.11
2011-05-09,26.666666666666668,12.777777777777779,11.62304,0.00
2011-05-10,32.77777777777778,20.0,9.38784,0.00
2011-05-11,32.22222222222222,16.666666666666668,8.04672,0.00
2011-05-12,30.0,18.333333333333336,7.15264,0.00
2011-05-13,27.222222222222225,12.777777777777779,7.59968,0.02
2011-05-16,15.555555555555557,3.3333333333333335,9.83488,0.00
2011-05-17,16.11111111111111,2.7777777777777777,7.15264,0.00
2011-05-20,28.333333333333336,13.333333333333334,6.25856,0.00
2011-05-21,28.333333333333336,18.88888888888889,8.04672,0.00
2011-05-23,29.444444444444446,16.11111111111111,14.30528,0.00
2011-05-27,16.11111111111111,8.333333333333334,5.81152,0.00
2011-05-30,32.77777777777778,20.555555555555557,11.176,0.00
2011-06-01,30.555555555555557,15.555555555555557,7.15264,0.00
2011-06-02,26.666666666666668,16.11111111111111,5.81152,0.08
2011-06-05,29.444444444444446,20.0,10.28192,0.64
2011-06-07,35.55555555555556,22.22222222222222,8.04672,0.00
2011-06-08,35.55555555555556,23.333333333333336,8.9408,0.00
2011-06-13,25.0,12.222222222222223,5.81152,0.00
2011-06-16,28.88888888888889,15.555555555555557,7.59968,0.00
2011-06-17,28.333333333333336,18.333333333333336,7.59968,0.00
2011-06-20,29.444444444444446,21.666666666666668,9.38784,0.02
2011-06-22,23.88888888888889,19.444444444444446,10.28192,0.00
2011-06-25,25.0,12.222222222222223,6.7056,0.09
2011-06-27,27.222222222222225,18.88888888888889,10.72896,1.10
2011-06-28,26.11111111111111,15.555555555555557,6.25856,0.00
2011-06-29,27.222222222222225,13.333333333333334,2.68224,0.00
2011-06-30,29.444444444444446,16.11111111111111,4.91744,0.00
2011-07-01,28.88888888888889,20.0,7.59968,0.02
2011-07-02,33.88888888888889,22.77777777777778,7.15264,0.00
2011-07-03,30.555555555555557,20.0,5.81152,0.00
2011-07-04,30.0,16.666666666666668,4.4704,0.00
2011-07-05,30.0,16.11111111111111,3.12928,0.00
2011-07-06,31.111111111111114,20.0,3.57632,0.00
2011-07-07,30.555555555555557,19.444444444444446,5.81152,0.00
2011-07-09,31.111111111111114,19.444444444444446,4.4704,0.00
2011-07-11,35.0,24.444444444444446,7.15264,0.00
2011-07-12,32.77777777777778,22.22222222222222,3.57632,0.00
2011-07-13,27.222222222222225,17.22222222222222,5.81152,0.17
2011-07-15,28.88888888888889,17.22222222222222,3.12928,0.00
2011-07-16,29.444444444444446,18.333333333333336,2.2352,0.00
2011-07-18,32.22222222222222,22.77777777777778,4.91744,0.00
2011-07-19,34.44444444444444,24.444444444444446,4.4704,0.00
2011-07-21,36.111111111111114,23.88888888888889,4.02336,0.00
2011-07-26,33.333333333333336,21.11111111111111,8.9408,0.00
2011-07-27,31.666666666666668,21.666666666666668,6.25856,0.00
2011-07-30,30.0,21.11111111111111,3.12928,0.00
2011-08-04,30.555555555555557,16.11111111111111,6.7056,0.00
2011-08-05,31.111111111111114,22.22222222222222,3.12928,0.00
2011-08-10,26.11111111111111,13.333333333333334,4.02336,0.00
2011-08-11,27.222222222222225,11.666666666666668,2.2352,0.00
2011-08-12,28.333333333333336,12.222222222222223,4.91744,0.00
2011-08-16,27.77777777777778,11.11111111111111,3.12928,0.00
2011-08-17,30.0,15.0,3.57632,0.00
2011-08-18,31.111111111111114,19.444444444444446,3.57632,0.00
2011-08-19,31.111111111111114,18.88888888888889,3.57632,0.00
2011-08-22,28.88888888888889,12.777777777777779,3.12928,0.00
2011-08-24,34.44444444444444,21.11111111111111,6.7056,0.00
2011-08-25,28.333333333333336,14.444444444444445,4.4704,0.00
2011-08-26,28.333333333333336,14.444444444444445,3.57632,0.00
2011-08-27,30.555555555555557,16.11111111111111,6.25856,0.00
2011-08-28,26.666666666666668,15.0,4.91744,0.00
2011-08-29,27.77777777777778,14.444444444444445,4.02336,0.00
2011-08-31,34.44444444444444,17.77777777777778,4.91744,0.00
2011-09-02,36.66666666666667,21.11111111111111,4.91744,0.00
2011-09-05,22.22222222222222,10.555555555555555,8.04672,0.00
2011-09-06,21.666666666666668,8.88888888888889,8.04672,0.00
2011-09-07,23.88888888888889,8.88888888888889,8.9408,0.00
2011-09-11,27.77777777777778,15.0,2.68224,0.01
2011-09-12,30.555555555555557,13.88888888888889,4.4704,0.00
2011-09-13,30.555555555555557,15.555555555555557,4.91744,0.00
2011-09-15,17.22222222222222,5.555555555555555,6.7056,0.00
2011-09-16,16.666666666666668,8.333333333333334,4.02336,0.00
2011-09-17,22.77777777777778,11.666666666666668,4.4704,0.00
2011-09-21,25.555555555555557,10.555555555555555,6.25856,0.01
2011-09-24,17.77777777777778,10.555555555555555,3.57632,0.02
2011-09-28,21.11111111111111,8.88888888888889,4.91744,0.00
2011-09-29,26.666666666666668,7.777777777777779,9.83488,0.00
2011-09-30,18.88888888888889,6.111111111111112,8.9408,0.00
2011-10-01,16.666666666666668,4.444444444444445,5.81152,0.00
2011-10-02,20.555555555555557,1.1111111111111112,4.02336,0.00
2011-10-03,25.0,3.8888888888888893,4.4704,0.00
2011-10-04,26.666666666666668,5.555555555555555,2.68224,0.00
2011-10-05,28.333333333333336,7.222222222222222,2.68224,0.00
2011-10-06,29.444444444444446,9.444444444444445,4.4704,0.00
2011-10-07,30.0,10.555555555555555,5.81152,0.00
2011-10-08,28.88888888888889,11.11111111111111,6.25856,0.00
2011-10-09,28.333333333333336,9.444444444444445,3.57632,0.00
2011-10-10,27.222222222222225,9.444444444444445,4.02336,0.00
2011-10-11,27.222222222222225,11.11111111111111,3.12928,0.00
2011-10-12,25.555555555555557,10.555555555555555,5.81152,0.07
2011-10-14,17.77777777777778,6.666666666666667,10.72896,0.01
2011-10-15,17.77777777777778,5.555555555555555,9.38784,0.00
2011-10-16,21.666666666666668,5.0,7.59968,0.00
2011-10-17,16.666666666666668,2.2222222222222223,4.91744,0.36
2011-10-21,13.88888888888889,-1.1111111111111112,5.81152,0.00
2011-10-22,20.0,0.0,6.25856,0.00
2011-10-23,20.0,5.0,6.7056,0.00
2011-10-25,25.0,8.333333333333334,14.30528,0.00
2011-10-27,11.11111111111111,2.2222222222222223,6.25856,0.02
2011-10-28,12.222222222222223,0.0,3.57632,0.00
2011-10-29,12.777777777777779,-1.1111111111111112,9.83488,0.00
2011-10-30,15.0,-0.5555555555555556,11.62304,0.08
2011-10-31,12.777777777777779,0.0,5.81152,0.00
2011-11-01,21.666666666666668,-1.1111111111111112,8.04672,0.00
2011-11-02,21.11111111111111,8.333333333333334,10.28192,0.00
2011-11-04,12.222222222222223,1.6666666666666667,8.04672,0.00
2011-11-05,14.444444444444445,-0.5555555555555556,6.7056,0.00
2011-11-06,14.444444444444445,5.555555555555555,11.62304,0.00
2011-11-08,18.88888888888889,11.11111111111111,12.96416,0.10
2011-11-10,6.111111111111112,-2.7777777777777777,11.176,0.00
2011-11-13,21.666666666666668,11.11111111111111,17.43456,0.00
2011-11-16,8.333333333333334,-1.6666666666666667,9.83488,0.00
2011-11-17,5.555555555555555,-5.0,10.72896,0.00
2011-11-21,8.88888888888889,4.444444444444445,7.15264,0.00
2011-11-25,15.555555555555557,4.444444444444445,11.176,0.00
2011-11-30,3.8888888888888893,-5.555555555555555,5.81152,0.00
2011-12-01,7.222222222222222,-3.8888888888888893,6.25856,0.00
2011-12-02,3.8888888888888893,0.0,5.81152,0.00
2011-12-06,2.2222222222222223,-3.3333333333333335,7.15264,0.00
2011-12-08,4.444444444444445,-5.555555555555555,4.91744,0.00
2011-12-11,5.555555555555555,-4.444444444444445,6.7056,0.00
2011-12-12,8.333333333333334,-5.555555555555555,4.02336,0.00
2011-12-16,1.6666666666666667,-3.8888888888888893,6.25856,0.00
2011-12-17,3.3333333333333335,-4.444444444444445,6.7056,0.00
2011-12-18,8.88888888888889,-5.0,7.59968,0.00
2011-12-24,3.8888888888888893,-5.0,6.7056,0.00
2011-12-25,7.222222222222222,-2.2222222222222223,10.28192,0.00
2011-12-26,6.111111111111112,-4.444444444444445,9.83488,0.00
2011-12-29,11.666666666666668,1.6666666666666667,9.83488,0.00
2012-01-01,7.777777777777779,-1.1111111111111112,16.54048,0.03
2012-01-03,-1.6666666666666667,-12.777777777777779,8.04672,0.00
2012-01-04,8.333333333333334,-3.3333333333333335,7.59968,0.00
2012-01-05,11.666666666666668,-3.8888888888888893,8.04672,0.00
2012-01-06,15.0,1.1111111111111112,9.38784,0.00
2012-01-07,7.777777777777779,-2.2222222222222223,5.81152,0.00
2012-01-08,5.0,-3.3333333333333335,4.4704,0.00
2012-01-09,8.88888888888889,-4.444444444444445,6.25856,0.00
2012-01-10,13.333333333333334,-3.3333333333333335,6.7056,0.00
2012-01-15,1.1111111111111112,-9.444444444444445,8.9408,0.00
2012-01-18,-2.2222222222222223,-12.222222222222223,7.15264,0.00
2012-01-24,1.1111111111111112,-2.7777777777777777,7.15264,0.00
2012-01-28,2.7777777777777777,-2.7777777777777777,11.62304,0.04
2012-01-29,1.6666666666666667,-4.444444444444445,12.96416,0.00
2012-01-30,13.333333333333334,-2.2222222222222223,9.83488,0.00
2012-01-31,15.555555555555557,5.555555555555555,11.176,0.07
2012-02-09,2.7777777777777777,-5.0,6.7056,0.00
2012-02-11,-3.8888888888888893,-11.11111111111111,13.85824,0.00
2012-02-12,1.6666666666666667,-9.444444444444445,9.38784,0.00
2012-02-17,10.555555555555555,-3.3333333333333335,7.59968,0.00
2012-02-19,3.3333333333333335,-3.8888888888888893,6.7056,0.00
2012-02-20,6.111111111111112,-6.666666666666667,8.04672,0.00
2012-02-22,12.777777777777779,0.0,7.59968,0.00
2012-02-23,9.444444444444445,0.0,8.9408,0.04
2012-02-25,0.5555555555555556,-5.555555555555555,9.83488,0.00
2012-02-26,12.222222222222223,-5.555555555555555,13.4112,0.00
2012-02-27,7.777777777777779,-4.444444444444445,9.83488,0.00
2012-02-28,11.11111111111111,-5.0,8.04672,0.10
2012-03-03,0.5555555555555556,-3.3333333333333335,10.28192,0.00
2012-03-06,20.0,0.0,14.75232,0.00
2012-03-07,20.0,9.444444444444445,17.43456,0.02
2012-03-09,7.222222222222222,-3.3333333333333335,9.38784,0.00
2012-03-10,14.444444444444445,-3.8888888888888893,9.38784,0.00
2012-03-14,27.77777777777778,11.666666666666668,9.83488,0.00
2012-03-15,26.666666666666668,15.555555555555557,10.28192,0.00
2012-03-18,26.666666666666668,12.777777777777779,8.04672,0.00
2012-03-19,27.222222222222225,15.555555555555557,10.28192,0.00
2012-03-20,28.88888888888889,15.555555555555557,11.62304,0.00
2012-03-21,29.444444444444446,14.444444444444445,9.38784,0.00
2012-03-26,11.666666666666668,6.111111111111112,9.38784,0.00
2012-03-27,23.88888888888889,3.8888888888888893,11.176,0.00
2012-03-28,25.555555555555557,10.0,10.28192,0.00
2012-03-29,15.0,6.111111111111112,6.7056,0.02
2012-03-31,17.77777777777778,6.111111111111112,5.81152,0.00
2012-04-02,24.444444444444446,13.333333333333334,8.9408,0.00
2012-04-03,30.555555555555557,10.0,7.59968,0.00
2012-04-04,21.666666666666668,8.88888888888889,9.38784,0.00
2012-04-05,16.11111111111111,3.8888888888888893,9.38784,0.00
2012-04-06,17.22222222222222,1.6666666666666667,7.15264,0.00
2012-04-07,18.88888888888889,1.1111111111111112,8.04672,0.00
2012-04-08,20.0,5.0,7.59968,0.00
2012-04-09,20.0,5.555555555555555,12.96416,0.00
2012-04-10,12.777777777777779,0.5555555555555556,11.176,0.00
2012-04-11,13.88888888888889,-2.7777777777777777,6.25856,0.00
2012-04-12,16.666666666666668,0.0,4.02336,0.00
2012-04-17,18.333333333333336,5.0,3.12928,0.00
2012-04-18,22.77777777777778,4.444444444444445,7.15264,0.00
2012-04-19,26.11111111111111,10.0,10.72896,0.00
2012-04-21,12.777777777777779,4.444444444444445,7.15264,0.00
2012-04-22,13.88888888888889,1.6666666666666667,11.62304,0.00
2012-04-23,16.11111111111111,0.5555555555555556,9.83488,0.00
2012-04-24,20.0,3.8888888888888893,6.25856,0.00
2012-04-25,25.555555555555557,7.777777777777779,8.9408,0.00
2012-04-26,22.77777777777778,3.8888888888888893,9.83488,0.00
2012-05-02,28.88888888888889,16.666666666666668,10.28192,0.00
2012-05-03,30.555555555555557,18.88888888888889,12.96416,0.00
2012-05-10,21.666666666666668,5.555555555555555,4.4704,0.00
2012-05-11,25.555555555555557,7.777777777777779,6.7056,0.00
2012-05-12,25.0,12.777777777777779,6.7056,0.00
2012-05-13,26.11111111111111,11.11111111111111,8.04672,0.00
2012-05-14,27.77777777777778,13.88888888888889,5.81152,0.00
2012-05-15,29.444444444444446,10.555555555555555,8.04672,0.00
2012-05-16,24.444444444444446,11.11111111111111,8.9408,0.00
2012-05-17,26.11111111111111,9.444444444444445,6.25856,0.00
2012-05-18,30.0,8.88888888888889,4.91744,0.00
2012-05-19,33.333333333333336,15.555555555555557,6.7056,0.00
2012-05-20,33.88888888888889,18.333333333333336,8.9408,0.48
2012-05-22,24.444444444444446,8.333333333333334,9.38784,0.00
2012-05-23,28.333333333333336,9.444444444444445,6.25856,0.00
2012-05-24,32.22222222222222,13.88888888888889,11.62304,0.00
2012-05-25,32.22222222222222,21.666666666666668,5.81152,0.00
2012-05-26,34.44444444444444,19.444444444444446,9.38784,0.00
2012-05-27,35.0,22.22222222222222,7.15264,0.00
2012-05-30,25.0,11.666666666666668,8.9408,0.00
2012-06-02,21.666666666666668,7.777777777777779,9.38784,0.10
2012-06-03,27.222222222222225,10.555555555555555,6.7056,0.01
2012-06-04,21.666666666666668,14.444444444444445,6.25856,0.11
2012-06-08,29.444444444444446,13.333333333333334,4.4704,0.00
2012-06-09,30.555555555555557,14.444444444444445,5.81152,0.00
2012-06-10,31.111111111111114,16.666666666666668,9.38784,0.00
2012-06-12,26.11111111111111,15.0,8.04672,0.00
2012-06-13,25.555555555555557,11.11111111111111,4.91744,0.00
2012-06-14,29.444444444444446,12.777777777777779,5.81152,0.00
2012-06-15,31.666666666666668,13.333333333333334,4.91744,0.00
2012-06-17,28.88888888888889,20.555555555555557,4.91744,0.22
2012-06-18,31.666666666666668,21.666666666666668,9.83488,0.00
2012-06-19,31.666666666666668,21.11111111111111,7.59968,0.00
2012-06-21,28.88888888888889,17.77777777777778,8.9408,0.16
2012-06-22,28.333333333333336,14.444444444444445,4.02336,0.00
2012-06-23,28.88888888888889,15.0,2.68224,0.00
2012-06-24,30.0,17.22222222222222,2.68224,0.00
2012-06-25,27.222222222222225,15.555555555555557,8.04672,0.00
2012-06-26,27.77777777777778,11.666666666666668,5.81152,0.00
2012-06-27,31.111111111111114,12.777777777777779,6.7056,0.00
2012-06-28,36.66666666666667,18.333333333333336,7.15264,0.00
2012-06-29,37.22222222222222,22.77777777777778,5.81152,0.00
2012-07-01,32.77777777777778,22.22222222222222,4.91744,0.00
2012-07-03,33.88888888888889,20.0,4.02336,0.00
2012-07-04,35.55555555555556,22.22222222222222,4.02336,0.00
2012-07-05,37.77777777777778,21.11111111111111,4.91744,0.00
2012-07-06,37.77777777777778,22.22222222222222,3.57632,0.00
2012-07-07,37.77777777777778,23.88888888888889,5.81152,0.00
2012-07-10,31.666666666666668,20.555555555555557,7.59968,0.00
2012-07-11,32.22222222222222,18.88888888888889,5.81152,0.00
2012-07-12,33.88888888888889,17.77777777777778,4.4704,0.00
2012-07-13,32.77777777777778,17.77777777777778,3.57632,0.00
2012-07-16,33.88888888888889,21.666666666666668,4.4704,0.00
2012-07-17,34.44444444444444,22.22222222222222,4.91744,0.00
2012-07-18,37.22222222222222,22.22222222222222,4.4704,0.00
2012-07-19,35.55555555555556,23.333333333333336,8.04672,0.00
2012-07-21,31.666666666666668,16.666666666666668,3.12928,0.00
2012-07-22,33.333333333333336,18.88888888888889,4.4704,0.00
2012-07-23,36.66666666666667,22.77777777777778,6.25856,0.00
2012-07-25,37.77777777777778,22.77777777777778,6.25856,0.00
2012-07-26,31.111111111111114,19.444444444444446,6.7056,0.00
2012-07-28,30.555555555555557,16.11111111111111,5.81152,0.00
2012-07-29,30.0,15.0,3.57632,0.00
2012-07-30,32.22222222222222,17.77777777777778,4.02336,0.00
2012-07-31,35.55555555555556,19.444444444444446,8.04672,0.00
2012-08-01,32.77777777777778,18.333333333333336,5.81152,0.00
2012-08-02,35.55555555555556,15.555555555555557,6.7056,0.00
2012-08-03,33.88888888888889,18.333333333333336,4.91744,0.00
2012-08-04,34.44444444444444,22.22222222222222,8.04672,0.00
2012-08-06,30.555555555555557,16.11111111111111,2.68224,0.00
2012-08-07,33.88888888888889,14.444444444444445,3.12928,0.00
2012-08-08,34.44444444444444,17.77777777777778,8.04672,0.04
2012-08-11,26.666666666666668,9.444444444444445,6.7056,0.00
2012-08-12,27.222222222222225,12.222222222222223,3.57632,0.00
2012-08-14,27.222222222222225,15.555555555555557,4.02336,0.00
2012-08-15,30.0,14.444444444444445,4.02336,0.00
2012-08-17,23.88888888888889,11.666666666666668,4.4704,0.01
2012-08-18,25.0,10.0,2.68224,0.00
2012-08-20,26.11111111111111,11.11111111111111,4.4704,0.00
2012-08-22,30.555555555555557,11.666666666666668,3.57632,0.00
2012-08-23,32.22222222222222,14.444444444444445,4.4704,0.00
2012-08-24,33.88888888888889,15.555555555555557,3.57632,0.00
2012-08-25,33.333333333333336,16.11111111111111,7.15264,0.00
2012-08-28,30.0,16.666666666666668,3.57632,0.00
2012-08-29,30.0,16.666666666666668,3.12928,0.00
2012-08-30,33.333333333333336,15.555555555555557,4.91744,0.00
2012-08-31,29.444444444444446,18.88888888888889,4.91744,0.07
2012-09-04,32.77777777777778,19.444444444444446,2.68224,0.00
2012-09-05,27.222222222222225,19.444444444444446,8.04672,0.10
2012-09-10,25.555555555555557,8.88888888888889,3.12928,0.00
2012-09-11,28.333333333333336,11.11111111111111,6.25856,0.00
2012-09-12,30.555555555555557,13.88888888888889,5.81152,0.00
2012-09-13,28.88888888888889,15.0,8.9408,0.00
2012-09-14,22.77777777777778,11.666666666666668,6.25856,0.29
2012-09-15,25.0,9.444444444444445,3.12928,0.00
2012-09-18,18.333333333333336,5.0,8.04672,0.00
2012-09-19,22.22222222222222,3.8888888888888893,8.9408,0.00
2012-09-20,24.444444444444446,8.88888888888889,6.25856,0.00
2012-09-23,18.333333333333336,3.3333333333333335,6.25856,0.00
2012-09-24,21.666666666666668,1.6666666666666667,7.59968,0.00
2012-09-25,21.11111111111111,12.777777777777779,7.59968,0.27
2012-09-28,22.22222222222222,10.0,5.81152,0.00
2012-09-30,22.22222222222222,9.444444444444445,6.25856,0.00
2012-10-01,17.77777777777778,10.0,4.91744,0.00
2012-10-04,27.222222222222225,10.555555555555555,10.28192,0.02
2012-10-06,11.11111111111111,0.0,6.7056,0.00
2012-10-08,14.444444444444445,-2.2222222222222223,8.04672,0.00
2012-10-10,12.222222222222223,0.0,7.59968,0.01
2012-10-11,17.77777777777778,1.1111111111111112,8.9408,0.00
2012-10-15,16.666666666666668,5.0,7.15264,0.00
2012-10-16,22.77777777777778,3.3333333333333335,11.176,0.00
2012-10-18,13.88888888888889,6.666666666666667,11.62304,0.05
2012-10-22,20.0,16.11111111111111,8.04672,0.61
2012-10-24,25.555555555555557,15.0,7.15264,0.00
2012-10-26,9.444444444444445,2.7777777777777777,9.38784,0.00
2012-10-27,10.555555555555555,1.1111111111111112,8.04672,0.00
2012-10-28,10.0,1.1111111111111112,8.9408,0.00
2012-10-29,11.666666666666668,0.5555555555555556,9.38784,0.00
2012-10-30,10.0,2.2222222222222223,12.51712,0.00
2012-10-31,10.0,-1.6666666666666667,9.83488,0.00
2012-11-01,13.333333333333334,-2.7777777777777777,6.7056,0.00
2012-11-02,10.555555555555555,0.5555555555555556,6.7056,0.00
2012-11-03,5.555555555555555,-1.1111111111111112,6.7056,0.14
2012-11-04,8.88888888888889,-1.1111111111111112,4.02336,0.00
2012-11-05,7.777777777777779,-1.1111111111111112,4.91744,0.00
2012-11-07,7.222222222222222,3.8888888888888893,4.4704,0.00
2012-11-10,23.333333333333336,11.11111111111111,11.62304,0.00
2012-11-13,5.0,-4.444444444444445,3.57632,0.00
2012-11-14,6.111111111111112,-2.7777777777777777,4.91744,0.00
2012-11-15,8.333333333333334,-3.8888888888888893,2.68224,0.00
